#           x                  Y_DM                       Y_eq_DM                  Y_Partner                       Y_eq_Partner
2.387102792398382860e+02   1.507960106157197423e-13   2.152429022118432207e-103   3.934899215895747067e-15   5.616588417336232796e-105
2.387502792398382780e+02   1.507990512228707996e-13   2.068548185070298094e-103   3.931831935047295643e-15   5.393391895645599452e-105
2.387902792398382701e+02   1.508020895357569865e-13   1.987936127836856257e-103   3.928766983763110168e-15   5.179064721562316902e-105
2.388302792398382621e+02   1.508051255559355018e-13   1.910465471521346789e-103   3.925704360367093143e-15   4.973254455018975305e-105
2.388702792398382542e+02   1.508081592850246086e-13   1.836013800842100932e-103   3.922644063186222839e-15   4.775622660465119158e-105
2.389102792398382462e+02   1.508111907247139079e-13   1.764463470719020109e-103   3.919586090550165962e-15   4.585844350399290341e-105
2.389502792398382383e+02   1.508142198765590841e-13   1.695701420396189691e-103   3.916530440785901574e-15   4.403607451011726870e-105
2.389902792398382303e+02   1.508172467422429225e-13   1.629618994807064489e-103   3.913477112225139530e-15   4.228612289059132359e-105
2.390302792398382223e+02   1.508202713233134586e-13   1.566111772900421961e-103   3.910426103197358792e-15   4.060571099128003712e-105
2.390702792398382144e+02   1.508232936213921107e-13   1.505079402656037640e-103   3.907377412034497196e-15   3.899207550476222104e-105
2.391102792398382064e+02   1.508263136381598973e-13   1.446425442528457924e-103   3.904331037071382970e-15   3.744256292675694326e-105
2.391502792398381985e+02   1.508293313751665703e-13   1.390057209069004378e-103   3.901286976640675757e-15   3.595462519307304397e-105
2.391902792398381905e+02   1.508323468340247382e-13   1.335885630486025359e-103   3.898245229077555617e-15   3.452581548993660174e-105
2.392302792398381825e+02   1.508353600232648271e-13   1.283825105910366530e-103   3.895205785868002204e-15   3.315378423077768904e-105
2.392702792398381746e+02   1.508383709307239652e-13   1.233793370144852867e-103   3.892168659058659915e-15   3.183627519287682748e-105
2.393102792398381666e+02   1.508413795648701513e-13   1.185711363684775969e-103   3.889133840126841979e-15   3.057112180754221219e-105
2.393502792398381587e+02   1.508443859273805669e-13   1.139503107801529977e-103   3.886101327416873719e-15   2.935624359765334851e-105
2.393902792398381507e+02   1.508473900197966588e-13   1.095095584495313070e-103   3.883071119266450868e-15   2.818964275679767808e-105
2.394302792398381428e+02   1.508503918437941696e-13   1.052418621124339858e-103   3.880043214018799076e-15   2.706940086430118772e-105
2.394702792398381348e+02   1.508533914009140159e-13   1.011404779530289747e-103   3.877017610015010912e-15   2.599367573080707347e-105
2.395102792398381268e+02   1.508563886927612330e-13   9.719892494839690279e-104   3.873994305598739588e-15   2.496069836918444068e-105
2.395502792398381189e+02   1.508593837210079032e-13   9.341097462827403411e-104   3.870973299116201326e-15   2.396877008579464361e-105
2.395902792398381109e+02   1.508623764871921917e-13   8.977064123381812555e-104   3.867954588911416158e-15   2.301625968733784149e-105
2.396302792398381030e+02   1.508653669929155491e-13   8.627217225986972558e-104   3.864938173331515383e-15   2.210160079868779107e-105
2.396702792398380950e+02   1.508683552398462964e-13   8.291003936574438882e-104   3.861924050725602453e-15   2.122328928729456749e-105
2.397102792398380871e+02   1.508713412295215133e-13   7.967892964016178476e-104   3.858912219441337206e-15   2.037988078993503328e-105
2.397502792398380791e+02   1.508743249636070469e-13   7.657373720657900656e-104   3.855902677829958539e-15   1.956998833772630734e-105
2.397902792398380711e+02   1.508773064436360892e-13   7.358955515563026838e-104   3.852895424241037699e-15   1.879228007552683848e-105
2.398302792398380632e+02   1.508802856712084503e-13   7.072166779189885341e-104   3.849890457026587456e-15   1.804547707193385838e-105
2.398702792398380552e+02   1.508832626479873013e-13   6.796554318284592073e-104   3.846887774541384752e-15   1.732835121632040113e-105
2.399102792398380473e+02   1.508862373755005838e-13   6.531682599804851836e-104   3.843887375137745279e-15   1.663972319942168863e-105
2.399502792398380393e+02   1.508892098553454571e-13   6.277133062747670471e-104   3.840889257170955580e-15   1.597846057416618049e-105
2.399902792398380313e+02   1.508921800891817604e-13   6.032503456793684175e-104   3.837893418998903864e-15   1.534347589356203666e-105
2.400302792398380234e+02   1.508951480852783966e-13   5.797407206718665790e-104   3.834899852234835926e-15   1.473372492256580242e-105
2.400702792398380154e+02   1.508981138318059612e-13   5.571472801576694181e-104   3.831908568730239074e-15   1.414820492101538961e-105
2.401102792398380075e+02   1.509010773370389107e-13   5.354343207681054011e-104   3.828919560091604879e-15   1.358595299478161268e-105
2.401502792398379995e+02   1.509040386025653422e-13   5.145675304460581183e-104   3.825932824682340419e-15   1.304604451244027193e-105
2.401902792398379916e+02   1.509069976300404498e-13   4.945139342296913108e-104   3.822948360864409155e-15   1.252759158485306149e-105
2.402302792398379836e+02   1.509099544209891459e-13   4.752418421492313695e-104   3.819966166998875248e-15   1.202974160517539470e-105
2.402702792398379756e+02   1.509129089769994769e-13   4.567207991535318951e-104   3.816986241449283828e-15   1.155167584686137805e-105
2.403102792398379677e+02   1.509158612997216136e-13   4.389215369882171985e-104   3.814008582581583682e-15   1.109260811738897372e-105
2.403502792398379597e+02   1.509188113906784993e-13   4.218159279486730806e-104   3.811033188759762490e-15   1.065178346547343066e-105
2.403902792398379518e+02   1.509217592515173260e-13   4.053769404354851447e-104   3.808060058352291027e-15   1.022847693965748442e-105
2.404302792398379438e+02   1.509247048837587147e-13   3.895785962413081209e-104   3.805089189725096783e-15   9.821992396217167909e-106
2.404702792398379358e+02   1.509276482889854863e-13   3.743959295026096687e-104   3.802120581246932156e-15   9.431661354450838554e-106
2.405102792398379279e+02   1.509305894688447068e-13   3.598049472505168686e-104   3.799154231289311348e-15   9.056841897441982431e-106
2.405502792398379199e+02   1.509335284248527308e-13   3.457825914991739628e-104   3.796190138221026201e-15   8.696917616507048066e-106
2.405902792398379120e+02   1.509364651585880627e-13   3.323067028111635342e-104   3.793228300414251194e-15   8.351296597584117725e-106
2.406302792398379040e+02   1.509393996716955975e-13   3.193559852829431954e-104   3.790268716243403537e-15   8.019410447899697547e-106
2.406702792398378961e+02   1.509423319656884586e-13   3.069099728944085430e-104   3.787311384080698727e-15   7.700713361308103182e-106
2.407102792398378881e+02   1.509452620422098496e-13   2.949489971699687224e-104   3.784356302302716242e-15   7.394681220774850467e-106
2.407502792398378801e+02   1.509481899027699659e-13   2.834541560995816684e-104   3.781403469284013710e-15   7.100810736520111689e-106
2.407902792398378722e+02   1.509511155489442826e-13   2.724072842710347287e-104   3.778452883401251070e-15   6.818618618410098720e-106
2.408302792398378642e+02   1.509540389890040505e-13   2.617909241658619530e-104   3.775504536400438622e-15   6.547640781233741537e-106
2.408702792398378563e+02   1.509569602111845640e-13   2.515882985740696377e-104   3.772558439933461354e-15   6.287431581559511526e-106
2.409102792398378483e+02   1.509598792237020178e-13   2.417832840834263816e-104   3.769614585738143554e-15   6.037563084913514480e-106
2.409502792398378404e+02   1.509627960281878772e-13   2.323603856022182399e-104   3.766672972199843144e-15   5.797624362081631839e-106
2.409902792398378324e+02   1.509657106261512015e-13   2.233047118743864735e-104   3.763733597698302145e-15   5.567220813368390908e-106
2.410302792398378244e+02   1.509686230192249201e-13   2.146019519491034039e-104   3.760796460618227668e-15   5.345973519712326803e-106
2.410702792398378165e+02   1.509715332089130691e-13   2.062383525670213840e-104   3.757861559342572398e-15   5.133518619581249773e-106
2.411102792398378085e+02   1.509744411967834998e-13   1.982006964279249574e-104   3.754928892256320335e-15   4.929506710629798517e-106
2.411502792398378006e+02   1.509773469844654059e-13   1.904762813050926185e-104   3.751998457747352967e-15   4.733602275132079337e-106
2.411902792398377926e+02   1.509802505734634794e-13   1.830528999735570636e-104   3.749070254201679027e-15   4.545483128244711053e-106
2.412302792398377846e+02   1.509831519653411797e-13   1.759188209206137344e-104   3.746144280007573643e-15   4.364839888195876380e-106
2.412702792398377767e+02   1.509860511617229542e-13   1.690627698078420097e-104   3.743220533555953839e-15   4.191375467524416403e-106
2.413102792398377687e+02   1.509889481641123088e-13   1.624739116556198522e-104   3.740299013235743978e-15   4.024804584537323738e-106
2.413502792398377608e+02   1.509918429741321513e-13   1.561418337218081160e-104   3.737379717439873467e-15   3.864853294178646700e-106
2.413902792398377528e+02   1.509947355932787930e-13   1.500565290476628299e-104   3.734462644559395014e-15   3.711258537541736890e-106
2.414302792398377449e+02   1.509976260231158698e-13   1.442083806449025663e-104   3.731547792987966148e-15   3.563767709280605966e-106
2.414702792398377369e+02   1.510005142652644214e-13   1.385881462989574163e-104   3.728635161121470560e-15   3.422138242211122990e-106
2.415102792398377289e+02   1.510034003212184622e-13   1.331869439644220483e-104   3.725724747353840302e-15   3.286137208419461081e-106
2.415502792398377210e+02   1.510062841925976433e-13   1.279962377296365381e-104   3.722816550083521285e-15   3.155540936221201707e-106
2.415902792398377130e+02   1.510091658808964082e-13   1.230078243281609029e-104   3.719910567706436645e-15   3.030134642339772151e-106
2.416302792398377051e+02   1.510120453941567963e-13   1.182138201759057818e-104   3.717006792093096287e-15   2.909712078702632250e-106
2.416702792398376971e+02   1.510149227209736205e-13   1.136066489133817461e-104   3.714105234706654961e-15   2.794075193271203193e-106
2.417102792398376891e+02   1.510177978693747081e-13   1.091790294333866184e-104   3.711205887410832055e-15   2.683033804349244534e-106
2.417502792398376812e+02   1.510206708409096850e-13   1.049239643752993320e-104   3.708308748609828224e-15   2.576405287832746003e-106
2.417902792398376732e+02   1.510235416371909827e-13   1.008347290676352414e-104   3.705413816707242218e-15   2.474014276887532167e-106
2.418302792398376653e+02   1.510264102597086774e-13   9.690486090158646343e-105   3.702521090105255997e-15   2.375692373561070869e-106
2.418702792398376573e+02   1.510292767100737873e-13   9.312814911858264551e-105   3.699630567210204081e-15   2.281277871853314057e-106
2.419102792398376494e+02   1.510321409897717690e-13   8.949862499584671129e-105   3.696742246426345501e-15   2.190615491792222556e-106
2.419502792398376414e+02   1.510350031003526773e-13   8.601055241441524978e-105   3.693856126160616677e-15   2.103556124076685562e-106
2.419902792398376334e+02   1.510378630434230118e-13   8.265841879467058819e-105   3.690972204822360059e-15   2.019956584865637487e-106
2.420302792398376255e+02   1.510407208204675978e-13   7.943692638515032539e-105   3.688090480818841814e-15   1.939679380312283464e-106
2.420702792398376175e+02   1.510435764330305330e-13   7.634098389076837155e-105   3.685210952560317102e-15   1.862592480454151594e-106
2.421102792398376096e+02   1.510464298827168777e-13   7.336569842731008181e-105   3.682333618458903583e-15   1.788569102088208805e-106
2.421502792398376016e+02   1.510492811710100693e-13   7.050636778942481221e-105   3.679458476925068622e-15   1.717487500274343593e-106
2.421902792398375937e+02   1.510521302995096399e-13   6.775847301994482916e-105   3.676585526373569409e-15   1.649230768123919602e-106
2.422302792398375857e+02   1.510549772696992791e-13   6.511767126875964365e-105   3.673714765216523605e-15   1.583686644543515698e-106
2.422702792398375777e+02   1.510578220831164957e-13   6.257978892995012422e-105   3.670846191869250857e-15   1.520747329619053910e-106
2.423102792398375698e+02   1.510606647413611502e-13   6.014081504640474092e-105   3.667979804749166028e-15   1.460309307335990250e-106
2.423502792398375618e+02   1.510635052459138272e-13   5.779689497140261395e-105   3.665115602271860921e-15   1.402273175343720228e-106
2.423902792398375539e+02   1.510663435983684549e-13   5.554432427723408769e-105   3.662253582856866124e-15   1.346543481485346276e-106
2.424302792398375459e+02   1.510691798066622613e-13   5.337954290117015516e-105   3.659393738500493557e-15   1.293028566822747067e-106
2.424702792398375379e+02   1.510720138594425914e-13   5.129912951956608632e-105   3.656536080473012799e-15   1.241640414899711308e-106
2.425102792398375300e+02   1.510748457647341928e-13   4.929979614121736992e-105   3.653680600766042838e-15   1.192294506995174690e-106
2.425502792398375220e+02   1.510776755240059876e-13   4.737838291136516865e-105   3.650827297803374109e-15   1.144909683127855593e-106
2.425902792398375141e+02   1.510805031388513737e-13   4.553185311823225919e-105   3.647976170008567489e-15   1.099408008584694181e-106
2.426302792398375061e+02   1.510833286107419744e-13   4.375728839412550290e-105   3.645127215804324786e-15   1.055714645753070064e-106
2.426702792398374982e+02   1.510861519412094926e-13   4.205188410353956073e-105   3.642280433615869007e-15   1.013757731045731749e-106
