# x,Y(b1),Y(xd),D(b1)*(dsdx/3H),D(xd)*(dsdx/3H),C(b1xd_gb)*(dsdx/3H),C(b1xxdx_gbx)*(dsdx/3H),C(b1xd_ab)*(dsdx/3H),C(b1xxdx_abx)*(dsdx/3H),C(b1xd_bz)*(dsdx/3H),C(b1xxdx_bxz)*(dsdx/3H),C(b1xd_twm)*(dsdx/3H),C(b1xxdx_txwp)*(dsdx/3H),C(b1b1x_bbx)*(dsdx/3H),C(b1b1_bb)*(dsdx/3H),C(b1xb1x_bxbx)*(dsdx/3H),C(b1b1x_gg)*(dsdx/3H),C(b1b1x_wpwm)*(dsdx/3H),C(b1b1x_ga)*(dsdx/3H),C(b1b1x_gz)*(dsdx/3H),C(b1b1x_aa)*(dsdx/3H),C(b1b1x_az)*(dsdx/3H),C(b1b1x_ddx)*(dsdx/3H),C(b1b1x_uux)*(dsdx/3H),C(b1b1x_ssx)*(dsdx/3H),C(b1b1x_ccx)*(dsdx/3H),C(b1b1x_ttx)*(dsdx/3H),C(b1b1x_zz)*(dsdx/3H),C(b1b1x_emep)*(dsdx/3H),C(b1b1x_tamtap)*(dsdx/3H),C(b1b1x_vevex)*(dsdx/3H),C(b1b1x_zh)*(dsdx/3H),C(xdxdx_bbx)*(dsdx/3H),C(xdxdx_ttx)*(dsdx/3H),C(b1xd_gb)*(dsdx/3H),C(b1xxdx_gbx)*(dsdx/3H),C(b1xd_ab)*(dsdx/3H),C(b1xxdx_abx)*(dsdx/3H),C(b1xd_bz)*(dsdx/3H),C(b1xxdx_bxz)*(dsdx/3H),C(b1xd_twm)*(dsdx/3H),C(b1xxdx_txwp)*(dsdx/3H)
3.1957e+01,1.9069e-26,1.3624e-11,0.0000e+00,0.0000e+00,-2.0571e-27,-2.0571e-27,-2.0571e-27,-2.0571e-27,-2.0571e-27,-2.0571e-27,-2.0571e-27,-2.0571e-27,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-3.5615e-41,-5.1751e-13,-5.1751e-13,-2.0571e-27,-2.0571e-27,-2.0571e-27,-2.0571e-27,-2.0571e-27,-2.0571e-27,-2.0571e-27,-2.0571e-27
3.2515e+01,1.1988e-26,1.3078e-11,0.0000e+00,0.0000e+00,-1.2012e-27,-1.2012e-27,-1.2012e-27,-1.2012e-27,-1.2012e-27,-1.2012e-27,-1.2012e-27,-1.2012e-27,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-1.3710e-41,-4.6141e-13,-4.6141e-13,-1.2012e-27,-1.2012e-27,-1.2012e-27,-1.2012e-27,-1.2012e-27,-1.2012e-27,-1.2012e-27,-1.2012e-27
3.3083e+01,7.7282e-27,1.2583e-11,0.0000e+00,0.0000e+00,-7.2073e-28,-7.2073e-28,-7.2073e-28,-7.2073e-28,-7.2073e-28,-7.2073e-28,-7.2073e-28,-7.2073e-28,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-5.5223e-42,-4.1321e-13,-4.1321e-13,-7.2073e-28,-7.2073e-28,-7.2073e-28,-7.2073e-28,-7.2073e-28,-7.2073e-28,-7.2073e-28,-7.2073e-28
3.3660e+01,5.0969e-27,1.2130e-11,0.0000e+00,0.0000e+00,-4.4332e-28,-4.4332e-28,-4.4332e-28,-4.4332e-28,-4.4332e-28,-4.4332e-28,-4.4332e-28,-4.4332e-28,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-2.3247e-42,-3.7153e-13,-3.7153e-13,-4.4332e-28,-4.4332e-28,-4.4332e-28,-4.4332e-28,-4.4332e-28,-4.4332e-28,-4.4332e-28,-4.4332e-28
3.4248e+01,3.4325e-27,1.1715e-11,0.0000e+00,0.0000e+00,-2.7894e-28,-2.7894e-28,-2.7894e-28,-2.7894e-28,-2.7894e-28,-2.7894e-28,-2.7894e-28,-2.7894e-28,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-1.0199e-42,-3.3526e-13,-3.3526e-13,-2.7894e-28,-2.7894e-28,-2.7894e-28,-2.7894e-28,-2.7894e-28,-2.7894e-28,-2.7894e-28,-2.7894e-28
3.4846e+01,2.3565e-27,1.1333e-11,0.0000e+00,0.0000e+00,-1.7921e-28,-1.7921e-28,-1.7921e-28,-1.7921e-28,-1.7921e-28,-1.7921e-28,-1.7921e-28,-1.7921e-28,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-4.6496e-43,-3.0355e-13,-3.0355e-13,-1.7921e-28,-1.7921e-28,-1.7921e-28,-1.7921e-28,-1.7921e-28,-1.7921e-28,-1.7921e-28,-1.7921e-28
3.5455e+01,1.6466e-27,1.0981e-11,0.0000e+00,0.0000e+00,-1.1738e-28,-1.1738e-28,-1.1738e-28,-1.1738e-28,-1.1738e-28,-1.1738e-28,-1.1738e-28,-1.1738e-28,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.1958e-43,-2.7569e-13,-2.7569e-13,-1.1738e-28,-1.1738e-28,-1.1738e-28,-1.1738e-28,-1.1738e-28,-1.1738e-28,-1.1738e-28,-1.1738e-28
3.6074e+01,1.1696e-27,1.0655e-11,0.0000e+00,0.0000e+00,-7.8255e-29,-7.8255e-29,-7.8255e-29,-7.8255e-29,-7.8255e-29,-7.8255e-29,-7.8255e-29,-7.8255e-29,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-1.0715e-43,-2.5111e-13,-2.5111e-13,-7.8255e-29,-7.8255e-29,-7.8255e-29,-7.8255e-29,-7.8255e-29,-7.8255e-29,-7.8255e-29,-7.8255e-29
3.6704e+01,8.4345e-28,1.0353e-11,0.0000e+00,0.0000e+00,-5.3041e-29,-5.3041e-29,-5.3041e-29,-5.3041e-29,-5.3041e-29,-5.3041e-29,-5.3041e-29,-5.3041e-29,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-5.3895e-44,-2.2932e-13,-2.2932e-13,-5.3041e-29,-5.3041e-29,-5.3041e-29,-5.3041e-29,-5.3041e-29,-5.3041e-29,-5.3041e-29,-5.3041e-29
3.7345e+01,6.1690e-28,1.0072e-11,0.0000e+00,0.0000e+00,-3.6505e-29,-3.6505e-29,-3.6505e-29,-3.6505e-29,-3.6505e-29,-3.6505e-29,-3.6505e-29,-3.6505e-29,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.7883e-44,-2.0994e-13,-2.0994e-13,-3.6505e-29,-3.6505e-29,-3.6505e-29,-3.6505e-29,-3.6505e-29,-3.6505e-29,-3.6505e-29,-3.6505e-29
3.7997e+01,4.5717e-28,9.8095e-12,0.0000e+00,0.0000e+00,-2.5486e-29,-2.5486e-29,-2.5486e-29,-2.5486e-29,-2.5486e-29,-2.5486e-29,-2.5486e-29,-2.5486e-29,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.4809e-44,-1.9263e-13,-1.9263e-13,-2.5486e-29,-2.5486e-29,-2.5486e-29,-2.5486e-29,-2.5486e-29,-2.5486e-29,-2.5486e-29,-2.5486e-29
3.8661e+01,3.4298e-28,9.5643e-12,0.0000e+00,0.0000e+00,-1.8032e-29,-1.8032e-29,-1.8032e-29,-1.8032e-29,-1.8032e-29,-1.8032e-29,-1.8032e-29,-1.8032e-29,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-8.0611e-45,-1.7714e-13,-1.7714e-13,-1.8032e-29,-1.8032e-29,-1.8032e-29,-1.8032e-29,-1.8032e-29,-1.8032e-29,-1.8032e-29,-1.8032e-29
3.9336e+01,2.6029e-28,9.3347e-12,0.0000e+00,0.0000e+00,-1.2918e-29,-1.2918e-29,-1.2918e-29,-1.2918e-29,-1.2918e-29,-1.2918e-29,-1.2918e-29,-1.2918e-29,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-4.4897e-45,-1.6321e-13,-1.6321e-13,-1.2918e-29,-1.2918e-29,-1.2918e-29,-1.2918e-29,-1.2918e-29,-1.2918e-29,-1.2918e-29,-1.2918e-29
4.0023e+01,1.9967e-28,9.1193e-12,0.0000e+00,0.0000e+00,-9.3634e-30,-9.3634e-30,-9.3634e-30,-9.3634e-30,-9.3634e-30,-9.3634e-30,-9.3634e-30,-9.3634e-30,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-2.5551e-45,-1.5066e-13,-1.5066e-13,-9.3634e-30,-9.3634e-30,-9.3634e-30,-9.3634e-30,-9.3634e-30,-9.3634e-30,-9.3634e-30,-9.3634e-30
4.0722e+01,1.5473e-28,8.9168e-12,0.0000e+00,0.0000e+00,-6.8620e-30,-6.8620e-30,-6.8620e-30,-6.8620e-30,-6.8620e-30,-6.8620e-30,-6.8620e-30,-6.8620e-30,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.4838e-45,-1.3932e-13,-1.3932e-13,-6.8620e-30,-6.8620e-30,-6.8620e-30,-6.8620e-30,-6.8620e-30,-6.8620e-30,-6.8620e-30,-6.8620e-30
4.1433e+01,1.2105e-28,8.7261e-12,0.0000e+00,0.0000e+00,-5.0812e-30,-5.0812e-30,-5.0812e-30,-5.0812e-30,-5.0812e-30,-5.0812e-30,-5.0812e-30,-5.0812e-30,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-8.7825e-46,-1.2905e-13,-1.2905e-13,-5.0812e-30,-5.0812e-30,-5.0812e-30,-5.0812e-30,-5.0812e-30,-5.0812e-30,-5.0812e-30,-5.0812e-30
4.2156e+01,9.5562e-29,8.5462e-12,0.0000e+00,0.0000e+00,-3.7994e-30,-3.7994e-30,-3.7994e-30,-3.7994e-30,-3.7994e-30,-3.7994e-30,-3.7994e-30,-3.7994e-30,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-5.2926e-46,-1.1972e-13,-1.1972e-13,-3.7994e-30,-3.7994e-30,-3.7994e-30,-3.7994e-30,-3.7994e-30,-3.7994e-30,-3.7994e-30,-3.7994e-30
4.2893e+01,7.6080e-29,8.3763e-12,0.0000e+00,0.0000e+00,-2.8672e-30,-2.8672e-30,-2.8672e-30,-2.8672e-30,-2.8672e-30,-2.8672e-30,-2.8672e-30,-2.8672e-30,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-3.2439e-46,-1.1123e-13,-1.1123e-13,-2.8672e-30,-2.8672e-30,-2.8672e-30,-2.8672e-30,-2.8672e-30,-2.8672e-30,-2.8672e-30,-2.8672e-30
4.3642e+01,6.1059e-29,8.2156e-12,0.0000e+00,0.0000e+00,-2.1827e-30,-2.1827e-30,-2.1827e-30,-2.1827e-30,-2.1827e-30,-2.1827e-30,-2.1827e-30,-2.1827e-30,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-2.0204e-46,-1.0349e-13,-1.0349e-13,-2.1827e-30,-2.1827e-30,-2.1827e-30,-2.1827e-30,-2.1827e-30,-2.1827e-30,-2.1827e-30,-2.1827e-30
4.4404e+01,4.9377e-29,8.0633e-12,0.0000e+00,0.0000e+00,-1.6754e-30,-1.6754e-30,-1.6754e-30,-1.6754e-30,-1.6754e-30,-1.6754e-30,-1.6754e-30,-1.6754e-30,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-1.2776e-46,-9.6408e-14,-9.6408e-14,-1.6754e-30,-1.6754e-30,-1.6754e-30,-1.6754e-30,-1.6754e-30,-1.6754e-30,-1.6754e-30,-1.6754e-30
4.5179e+01,4.0220e-29,7.9189e-12,0.0000e+00,0.0000e+00,-1.2961e-30,-1.2961e-30,-1.2961e-30,-1.2961e-30,-1.2961e-30,-1.2961e-30,-1.2961e-30,-1.2961e-30,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.1967e-47,-8.9926e-14,-8.9926e-14,-1.2961e-30,-1.2961e-30,-1.2961e-30,-1.2961e-30,-1.2961e-30,-1.2961e-30,-1.2961e-30,-1.2961e-30
4.5968e+01,3.2987e-29,7.7818e-12,0.0000e+00,0.0000e+00,-1.0102e-30,-1.0102e-30,-1.0102e-30,-1.0102e-30,-1.0102e-30,-1.0102e-30,-1.0102e-30,-1.0102e-30,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-5.3313e-47,-8.3980e-14,-8.3980e-14,-1.0102e-30,-1.0102e-30,-1.0102e-30,-1.0102e-30,-1.0102e-30,-1.0102e-30,-1.0102e-30,-1.0102e-30
4.6771e+01,2.7230e-29,7.6514e-12,0.0000e+00,0.0000e+00,-7.9289e-31,-7.9289e-31,-7.9289e-31,-7.9289e-31,-7.9289e-31,-7.9289e-31,-7.9289e-31,-7.9289e-31,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-3.5128e-47,-7.8516e-14,-7.8516e-14,-7.9289e-31,-7.9289e-31,-7.9289e-31,-7.9289e-31,-7.9289e-31,-7.9289e-31,-7.9289e-31,-7.9289e-31
4.7588e+01,2.2618e-29,7.5273e-12,0.0000e+00,0.0000e+00,-6.2652e-31,-6.2652e-31,-6.2652e-31,-6.2652e-31,-6.2652e-31,-6.2652e-31,-6.2652e-31,-6.2652e-31,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-2.3434e-47,-7.3486e-14,-7.3486e-14,-6.2652e-31,-6.2652e-31,-6.2652e-31,-6.2652e-31,-6.2652e-31,-6.2652e-31,-6.2652e-31,-6.2652e-31
4.8419e+01,1.8898e-29,7.4091e-12,0.0000e+00,0.0000e+00,-4.9826e-31,-4.9826e-31,-4.9826e-31,-4.9826e-31,-4.9826e-31,-4.9826e-31,-4.9826e-31,-4.9826e-31,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-1.5817e-47,-6.8848e-14,-6.8848e-14,-4.9826e-31,-4.9826e-31,-4.9826e-31,-4.9826e-31,-4.9826e-31,-4.9826e-31,-4.9826e-31,-4.9826e-31
4.9264e+01,1.5880e-29,7.2963e-12,0.0000e+00,0.0000e+00,-3.9869e-31,-3.9869e-31,-3.9869e-31,-3.9869e-31,-3.9869e-31,-3.9869e-31,-3.9869e-31,-3.9869e-31,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-1.0798e-47,-6.4565e-14,-6.4565e-14,-3.9869e-31,-3.9869e-31,-3.9869e-31,-3.9869e-31,-3.9869e-31,-3.9869e-31,-3.9869e-31,-3.9869e-31
5.0125e+01,1.3415e-29,7.1887e-12,0.0000e+00,0.0000e+00,-3.2087e-31,-3.2087e-31,-3.2087e-31,-3.2087e-31,-3.2087e-31,-3.2087e-31,-3.2087e-31,-3.2087e-31,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-7.4508e-48,-6.0606e-14,-6.0606e-14,-3.2087e-31,-3.2087e-31,-3.2087e-31,-3.2087e-31,-3.2087e-31,-3.2087e-31,-3.2087e-31,-3.2087e-31
5.1000e+01,1.1391e-29,7.0859e-12,0.0000e+00,0.0000e+00,-2.5969e-31,-2.5969e-31,-2.5969e-31,-2.5969e-31,-2.5969e-31,-2.5969e-31,-2.5969e-31,-2.5969e-31,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.1943e-48,-5.6939e-14,-5.6939e-14,-2.5969e-31,-2.5969e-31,-2.5969e-31,-2.5969e-31,-2.5969e-31,-2.5969e-31,-2.5969e-31,-2.5969e-31
5.1891e+01,9.7209e-30,6.9875e-12,0.0000e+00,0.0000e+00,-2.1130e-31,-2.1130e-31,-2.1130e-31,-2.1130e-31,-2.1130e-31,-2.1130e-31,-2.1130e-31,-2.1130e-31,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-3.6570e-48,-5.3540e-14,-5.3540e-14,-2.1130e-31,-2.1130e-31,-2.1130e-31,-2.1130e-31,-2.1130e-31,-2.1130e-31,-2.1130e-31,-2.1130e-31
5.2797e+01,8.3341e-30,6.8934e-12,0.0000e+00,0.0000e+00,-1.7280e-31,-1.7280e-31,-1.7280e-31,-1.7280e-31,-1.7280e-31,-1.7280e-31,-1.7280e-31,-1.7280e-31,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-2.5989e-48,-5.0384e-14,-5.0384e-14,-1.7280e-31,-1.7280e-31,-1.7280e-31,-1.7280e-31,-1.7280e-31,-1.7280e-31,-1.7280e-31,-1.7280e-31
5.3719e+01,7.1776e-30,6.8032e-12,0.0000e+00,0.0000e+00,-1.4201e-31,-1.4201e-31,-1.4201e-31,-1.4201e-31,-1.4201e-31,-1.4201e-31,-1.4201e-31,-1.4201e-31,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-1.8636e-48,-4.7452e-14,-4.7452e-14,-1.4201e-31,-1.4201e-31,-1.4201e-31,-1.4201e-31,-1.4201e-31,-1.4201e-31,-1.4201e-31,-1.4201e-31
5.4657e+01,6.2083e-30,6.7168e-12,0.0000e+00,0.0000e+00,-1.1726e-31,-1.1726e-31,-1.1726e-31,-1.1726e-31,-1.1726e-31,-1.1726e-31,-1.1726e-31,-1.1726e-31,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-1.3480e-48,-4.4723e-14,-4.4723e-14,-1.1726e-31,-1.1726e-31,-1.1726e-31,-1.1726e-31,-1.1726e-31,-1.1726e-31,-1.1726e-31,-1.1726e-31
5.5611e+01,5.3921e-30,6.6339e-12,0.0000e+00,0.0000e+00,-9.7254e-32,-9.7254e-32,-9.7254e-32,-9.7254e-32,-9.7254e-32,-9.7254e-32,-9.7254e-32,-9.7254e-32,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-9.8302e-49,-4.2181e-14,-4.2181e-14,-9.7254e-32,-9.7254e-32,-9.7254e-32,-9.7254e-32,-9.7254e-32,-9.7254e-32,-9.7254e-32,-9.7254e-32
5.6583e+01,4.7021e-30,6.5543e-12,0.0000e+00,0.0000e+00,-8.1011e-32,-8.1011e-32,-8.1011e-32,-8.1011e-32,-8.1011e-32,-8.1011e-32,-8.1011e-32,-8.1011e-32,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-7.2266e-49,-3.9811e-14,-3.9811e-14,-8.1011e-32,-8.1011e-32,-8.1011e-32,-8.1011e-32,-8.1011e-32,-8.1011e-32,-8.1011e-32,-8.1011e-32
5.7571e+01,4.1159e-30,6.4778e-12,0.0000e+00,0.0000e+00,-6.7761e-32,-6.7761e-32,-6.7761e-32,-6.7761e-32,-6.7761e-32,-6.7761e-32,-6.7761e-32,-6.7761e-32,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-5.3531e-49,-3.7599e-14,-3.7599e-14,-6.7761e-32,-6.7761e-32,-6.7761e-32,-6.7761e-32,-6.7761e-32,-6.7761e-32,-6.7761e-32,-6.7761e-32
